:START_ID(Flight),:END_ID(Airport)
FL08384,AP035
FL08385,AP038
FL08386,AP014
FL08387,AP027
FL08388,AP030
FL08389,AP031
FL08390,AP038
FL08391,AP008
FL08392,AP009
FL08393,AP010
FL08394,AP026
FL08395,AP002
FL08396,AP006
FL08397,AP034
FL08398,AP004
FL08399,AP025
FL08400,AP009
FL08401,AP003
FL08402,AP033
FL08403,AP008
FL08404,AP011
FL08405,AP007
FL08406,AP010
FL08407,AP007
FL08408,AP034
FL08409,AP021
FL08410,AP004
FL08411,AP019
FL08412,AP001
FL08413,AP039
FL08414,AP018
FL08415,AP037
FL08416,AP038
FL08417,AP004
FL08418,AP006
FL08419,AP001
FL08420,AP006
FL08421,AP025
FL08422,AP010
FL08423,AP007
FL08424,AP009
FL08425,AP003
FL08426,AP004
FL08427,AP003
FL08428,AP005
FL08429,AP027
FL08430,AP003
FL08431,AP011
FL08432,AP002
FL08433,AP035
FL08434,AP024
FL08435,AP034
FL08436,AP016
FL08437,AP019
FL08438,AP026
FL08439,AP032
FL08440,AP007
FL08441,AP015
FL08442,AP008
FL08443,AP032
FL08444,AP001
FL08445,AP037
FL08446,AP029
FL08447,AP002
FL08448,AP020
FL08449,AP008
FL08450,AP010
FL08451,AP019
FL08452,AP020
FL08453,AP006
FL08454,AP008
FL08455,AP011
FL08456,AP040
FL08457,AP017
FL08458,AP024
FL08459,AP039
FL08460,AP040
FL08461,AP001
FL08462,AP010
FL08463,AP023
FL08464,AP013
FL08465,AP001
FL08466,AP008
FL08467,AP009
FL08468,AP038
FL08469,AP007
FL08470,AP032
FL08471,AP013
FL08472,AP037
FL08473,AP010
FL08474,AP022
FL08475,AP009
FL08476,AP002
FL08477,AP003
FL08478,AP005
FL08479,AP008
FL08480,AP015
FL08481,AP034
FL08482,AP009
FL08483,AP002
FL08484,AP033
FL08485,AP005
FL08486,AP006
FL08487,AP022
FL08488,AP007
FL08489,AP002
FL08490,AP005
FL08491,AP006
FL08492,AP004
FL08493,AP005
FL08494,AP006
FL08495,AP008
FL08496,AP024
FL08497,AP014
FL08498,AP040
FL08499,AP004
FL08500,AP001
FL08501,AP029
FL08502,AP012
FL08503,AP038
FL08504,AP006
FL08505,AP010
FL08506,AP036
FL08507,AP017
FL08508,AP006
FL08509,AP019
FL08510,AP008
FL08511,AP020
FL08512,AP001
FL08513,AP009
FL08514,AP025
FL08515,AP035
FL08516,AP027
FL08517,AP004
FL08518,AP037
FL08519,AP015
FL08520,AP001
FL08521,AP025
FL08522,AP032
FL08523,AP004
FL08524,AP010
FL08525,AP008
FL08526,AP024
FL08527,AP005
FL08528,AP002
FL08529,AP003
FL08530,AP008
FL08531,AP003
FL08532,AP010
FL08533,AP004
FL08534,AP035
FL08535,AP002
FL08536,AP005
FL08537,AP037
FL08538,AP010
FL08539,AP009
FL08540,AP002
FL08541,AP019
FL08542,AP010
FL08543,AP001
FL08544,AP019
FL08545,AP002
FL08546,AP006
FL08547,AP005
FL08548,AP010
FL08549,AP006
FL08550,AP009
FL08551,AP008
FL08552,AP017
FL08553,AP034
FL08554,AP004
FL08555,AP008
FL08556,AP033
FL08557,AP001
FL08558,AP017
FL08559,AP030
FL08560,AP040
FL08561,AP002
FL08562,AP009
FL08563,AP006
FL08564,AP009
FL08565,AP030
FL08566,AP010
FL08567,AP033
FL08568,AP026
FL08569,AP002
FL08570,AP010
FL08571,AP004
FL08572,AP019
FL08573,AP008
FL08574,AP003
FL08575,AP036
FL08576,AP009
FL08577,AP017
FL08578,AP025
FL08579,AP008
FL08580,AP009
FL08581,AP008
FL08582,AP017
FL08583,AP001
FL08584,AP007
FL08585,AP009
FL08586,AP003
FL08587,AP030
FL08588,AP007
FL08589,AP025
FL08590,AP005
FL08591,AP009
FL08592,AP002
FL08593,AP028
FL08594,AP003
FL08595,AP035
FL08596,AP008
FL08597,AP003
FL08598,AP005
FL08599,AP003
FL08600,AP012
FL08601,AP020
FL08602,AP007
FL08603,AP034
FL08604,AP036
FL08605,AP002
FL08606,AP007
FL08607,AP023
FL08608,AP024
FL08609,AP005
FL08610,AP010
FL08611,AP011
FL08612,AP028
FL08613,AP023
FL08614,AP005
FL08615,AP031
FL08616,AP003
FL08617,AP011
FL08618,AP033
FL08619,AP014
FL08620,AP007
FL08621,AP035
FL08622,AP016
FL08623,AP008
FL08624,AP012
FL08625,AP022
FL08626,AP010
FL08627,AP029
FL08628,AP035
FL08629,AP031
FL08630,AP008
FL08631,AP036
FL08632,AP023
FL08633,AP004
FL08634,AP021
FL08635,AP010
FL08636,AP024
FL08637,AP037
FL08638,AP015
FL08639,AP009
FL08640,AP005
FL08641,AP006
FL08642,AP007
FL08643,AP027
FL08644,AP025
FL08645,AP008
FL08646,AP010
FL08647,AP007
FL08648,AP021
FL08649,AP020
FL08650,AP038
FL08651,AP031
FL08652,AP007
FL08653,AP003
FL08654,AP006
FL08655,AP037
FL08656,AP008
FL08657,AP003
FL08658,AP001
FL08659,AP030
FL08660,AP006
FL08661,AP004
FL08662,AP008
FL08663,AP039
FL08664,AP008
FL08665,AP015
FL08666,AP002
FL08667,AP015
FL08668,AP009
FL08669,AP034
FL08670,AP010
FL08671,AP003
FL08672,AP009
FL08673,AP033
FL08674,AP002
FL08675,AP017
FL08676,AP018
FL08677,AP004
FL08678,AP007
FL08679,AP005
FL08680,AP040
FL08681,AP011
FL08682,AP003
FL08683,AP019
FL08684,AP010
FL08685,AP006
FL08686,AP030
FL08687,AP028
FL08688,AP004
FL08689,AP026
FL08690,AP003
FL08691,AP036
FL08692,AP034
FL08693,AP037
FL08694,AP005
FL08695,AP003
FL08696,AP034
FL08697,AP006
FL08698,AP007
FL08699,AP033
FL08700,AP015
FL08701,AP018
FL08702,AP007
FL08703,AP005
FL08704,AP040
FL08705,AP003
FL08706,AP030
FL08707,AP021
FL08708,AP040
FL08709,AP008
FL08710,AP003
FL08711,AP016
FL08712,AP007
FL08713,AP006
FL08714,AP002
FL08715,AP012
FL08716,AP034
FL08717,AP002
FL08718,AP040
FL08719,AP005
FL08720,AP040
FL08721,AP007
FL08722,AP003
FL08723,AP006
FL08724,AP028
FL08725,AP037
FL08726,AP012
FL08727,AP028
FL08728,AP008
FL08729,AP010
FL08730,AP001
FL08731,AP021
FL08732,AP019
FL08733,AP009
FL08734,AP002
FL08735,AP022
FL08736,AP025
FL08737,AP008
FL08738,AP014
FL08739,AP005
FL08740,AP027
FL08741,AP028
FL08742,AP002
FL08743,AP030
FL08744,AP009
FL08745,AP012
FL08746,AP039
FL08747,AP006
FL08748,AP035
FL08749,AP007
FL08750,AP010
FL08751,AP003
FL08752,AP007
FL08753,AP015
FL08754,AP003
FL08755,AP002
FL08756,AP006
FL08757,AP004
FL08758,AP014
FL08759,AP001
FL08760,AP039
FL08761,AP015
FL08762,AP009
FL08763,AP010
FL08764,AP024
FL08765,AP026
FL08766,AP010
FL08767,AP024
FL08768,AP001
FL08769,AP009
FL08770,AP007
FL08771,AP001
FL08772,AP024
FL08773,AP016
FL08774,AP010
FL08775,AP039
FL08776,AP013
FL08777,AP017
FL08778,AP014
FL08779,AP032
FL08780,AP011
FL08781,AP020
FL08782,AP006
FL08783,AP032
FL08784,AP004
FL08785,AP006
FL08786,AP033
FL08787,AP005
FL08788,AP009
FL08789,AP003
FL08790,AP026
FL08791,AP004
FL08792,AP006
FL08793,AP023
FL08794,AP021
FL08795,AP014
FL08796,AP001
FL08797,AP010
FL08798,AP023
FL08799,AP020
FL08800,AP010
FL08801,AP005
FL08802,AP007
FL08803,AP006
FL08804,AP013
FL08805,AP014
FL08806,AP006
FL08807,AP010
FL08808,AP004
FL08809,AP005
FL08810,AP003
FL08811,AP009
FL08812,AP008
FL08813,AP007
FL08814,AP011
FL08815,AP002
FL08816,AP007
FL08817,AP006
FL08818,AP007
FL08819,AP028
FL08820,AP029
FL08821,AP003
FL08822,AP007
FL08823,AP027
FL08824,AP009
FL08825,AP006
FL08826,AP007
FL08827,AP002
FL08828,AP035
FL08829,AP014
FL08830,AP006
FL08831,AP026
FL08832,AP005
FL08833,AP001
FL08834,AP004
FL08835,AP003
FL08836,AP036
FL08837,AP002
FL08838,AP010
FL08839,AP015
FL08840,AP005
FL08841,AP013
FL08842,AP005
FL08843,AP011
FL08844,AP010
FL08845,AP001
FL08846,AP032
FL08847,AP028
FL08848,AP002
FL08849,AP006
FL08850,AP016
FL08851,AP009
FL08852,AP002
FL08853,AP019
FL08854,AP039
FL08855,AP003
FL08856,AP009
FL08857,AP003
FL08858,AP005
FL08859,AP031
FL08860,AP007
FL08861,AP010
FL08862,AP025
FL08863,AP018
FL08864,AP009
FL08865,AP008
FL08866,AP002
FL08867,AP038
FL08868,AP002
FL08869,AP035
FL08870,AP027
FL08871,AP023
FL08872,AP002
FL08873,AP007
FL08874,AP013
FL08875,AP011
FL08876,AP006
FL08877,AP011
FL08878,AP010
FL08879,AP026
FL08880,AP010
FL08881,AP025
FL08882,AP016
FL08883,AP004
FL08884,AP033
FL08885,AP005
FL08886,AP006
FL08887,AP011
FL08888,AP038
FL08889,AP018
FL08890,AP006
FL08891,AP001
FL08892,AP009
FL08893,AP008
FL08894,AP035
FL08895,AP004
FL08896,AP009
FL08897,AP019
FL08898,AP007
FL08899,AP040
FL08900,AP005
FL08901,AP015
FL08902,AP010
FL08903,AP004
FL08904,AP007
FL08905,AP020
FL08906,AP022
FL08907,AP016
FL08908,AP015
FL08909,AP011
FL08910,AP002
FL08911,AP018
FL08912,AP020
FL08913,AP003
FL08914,AP039
FL08915,AP007
FL08916,AP011
FL08917,AP008
FL08918,AP036
FL08919,AP001
FL08920,AP008
FL08921,AP005
FL08922,AP025
FL08923,AP012
FL08924,AP007
FL08925,AP002
FL08926,AP019
FL08927,AP008
FL08928,AP017
FL08929,AP007
FL08930,AP009
FL08931,AP007
FL08932,AP017
FL08933,AP004
FL08934,AP022
FL08935,AP009
FL08936,AP005
FL08937,AP017
FL08938,AP001
FL08939,AP036
FL08940,AP009
FL08941,AP017
FL08942,AP006
FL08943,AP002
FL08944,AP030
FL08945,AP002
FL08946,AP026
FL08947,AP030
FL08948,AP020
FL08949,AP009
FL08950,AP006
FL08951,AP003
FL08952,AP010
FL08953,AP006
FL08954,AP009
FL08955,AP006
FL08956,AP002
FL08957,AP008
FL08958,AP033
FL08959,AP029
FL08960,AP009
FL08961,AP004
FL08962,AP029
FL08963,AP019
FL08964,AP022
FL08965,AP001
FL08966,AP011
FL08967,AP013
FL08968,AP008
FL08969,AP024
FL08970,AP003
FL08971,AP006
FL08972,AP001
FL08973,AP004
FL08974,AP015
FL08975,AP039
FL08976,AP006
FL08977,AP007
FL08978,AP024
FL08979,AP012
FL08980,AP010
FL08981,AP002
FL08982,AP007
FL08983,AP035
FL08984,AP006
FL08985,AP017
FL08986,AP030
FL08987,AP024
FL08988,AP028
FL08989,AP014
FL08990,AP005
FL08991,AP040
FL08992,AP004
FL08993,AP007
FL08994,AP016
FL08995,AP002
FL08996,AP009
FL08997,AP033
FL08998,AP039
FL08999,AP003
FL09000,AP014
FL09001,AP003
FL09002,AP004
FL09003,AP010
FL09004,AP007
FL09005,AP010
FL09006,AP002
FL09007,AP014
FL09008,AP005
FL09009,AP029
FL09010,AP012
FL09011,AP025
FL09012,AP034
FL09013,AP007
FL09014,AP017
FL09015,AP006
FL09016,AP007
FL09017,AP039
FL09018,AP001
FL09019,AP029
FL09020,AP004
FL09021,AP003
FL09022,AP005
FL09023,AP037
FL09024,AP001
FL09025,AP010
FL09026,AP026
FL09027,AP039
FL09028,AP010
FL09029,AP005
FL09030,AP001
FL09031,AP032
FL09032,AP009
FL09033,AP004
FL09034,AP008
FL09035,AP034
FL09036,AP008
FL09037,AP032
FL09038,AP022
FL09039,AP033
FL09040,AP010
FL09041,AP002
FL09042,AP033
FL09043,AP013
FL09044,AP025
FL09045,AP034
FL09046,AP002
FL09047,AP023
FL09048,AP001
FL09049,AP003
FL09050,AP016
FL09051,AP036
FL09052,AP006
FL09053,AP008
FL09054,AP003
FL09055,AP009
FL09056,AP015
FL09057,AP003
FL09058,AP033
FL09059,AP003
FL09060,AP009
FL09061,AP003
FL09062,AP015
FL09063,AP021
FL09064,AP029
FL09065,AP003
FL09066,AP030
FL09067,AP008
FL09068,AP001
FL09069,AP009
FL09070,AP002
FL09071,AP006
FL09072,AP007
FL09073,AP039
FL09074,AP013
FL09075,AP007
FL09076,AP040
FL09077,AP033
FL09078,AP002
FL09079,AP006
FL09080,AP033
FL09081,AP006
FL09082,AP031
FL09083,AP004
FL09084,AP007
FL09085,AP010
FL09086,AP032
FL09087,AP007
FL09088,AP028
FL09089,AP012
FL09090,AP008
FL09091,AP002
FL09092,AP008
FL09093,AP009
FL09094,AP004
FL09095,AP005
FL09096,AP002
FL09097,AP040
FL09098,AP003
FL09099,AP020
FL09100,AP005
FL09101,AP016
FL09102,AP028
FL09103,AP004
FL09104,AP022
FL09105,AP005
FL09106,AP009
FL09107,AP001
FL09108,AP007
FL09109,AP003
FL09110,AP006
FL09111,AP033
FL09112,AP008
FL09113,AP032
FL09114,AP005
FL09115,AP009
FL09116,AP023
FL09117,AP009
FL09118,AP039
FL09119,AP009
FL09120,AP003
FL09121,AP036
FL09122,AP003
FL09123,AP005
FL09124,AP031
FL09125,AP009
FL09126,AP004
FL09127,AP035
FL09128,AP010
FL09129,AP008
FL09130,AP009
FL09131,AP003
FL09132,AP018
FL09133,AP004
FL09134,AP003
FL09135,AP039
FL09136,AP001
FL09137,AP016
FL09138,AP017
FL09139,AP004
FL09140,AP002
FL09141,AP014
FL09142,AP006
FL09143,AP018
FL09144,AP027
FL09145,AP007
FL09146,AP037
FL09147,AP006
FL09148,AP012
FL09149,AP004
FL09150,AP002
FL09151,AP004
FL09152,AP003
FL09153,AP009
FL09154,AP039
FL09155,AP031
FL09156,AP002
FL09157,AP016
FL09158,AP006
FL09159,AP038
FL09160,AP003
FL09161,AP023
FL09162,AP038
FL09163,AP010
FL09164,AP004
FL09165,AP023
FL09166,AP007
FL09167,AP020
FL09168,AP033
FL09169,AP034
FL09170,AP040
FL09171,AP017
FL09172,AP036
FL09173,AP034
FL09174,AP006
FL09175,AP028
FL09176,AP005
FL09177,AP006
FL09178,AP021
FL09179,AP015
FL09180,AP024
FL09181,AP025
FL09182,AP014
FL09183,AP015
FL09184,AP008
FL09185,AP005
FL09186,AP001
FL09187,AP006
FL09188,AP007
FL09189,AP017
FL09190,AP022
FL09191,AP001
FL09192,AP007
FL09193,AP040
FL09194,AP007
FL09195,AP005
FL09196,AP018
FL09197,AP030
FL09198,AP004
FL09199,AP001
FL09200,AP031
FL09201,AP008
FL09202,AP005
FL09203,AP002
FL09204,AP006
FL09205,AP005
FL09206,AP038
FL09207,AP024
FL09208,AP038
FL09209,AP004
FL09210,AP015
FL09211,AP028
FL09212,AP017
FL09213,AP034
FL09214,AP031
FL09215,AP008
FL09216,AP005
FL09217,AP020
FL09218,AP001
FL09219,AP002
FL09220,AP021
FL09221,AP038
FL09222,AP007
FL09223,AP005
FL09224,AP009
FL09225,AP003
FL09226,AP008
FL09227,AP002
FL09228,AP004
FL09229,AP005
FL09230,AP023
FL09231,AP030
FL09232,AP021
FL09233,AP006
FL09234,AP033
FL09235,AP006
FL09236,AP004
FL09237,AP016
FL09238,AP005
FL09239,AP002
FL09240,AP036
FL09241,AP025
FL09242,AP010
FL09243,AP001
FL09244,AP004
FL09245,AP005
FL09246,AP008
FL09247,AP002
FL09248,AP004
FL09249,AP002
FL09250,AP033
FL09251,AP005
FL09252,AP020
FL09253,AP009
FL09254,AP008
FL09255,AP002
FL09256,AP034
FL09257,AP008
FL09258,AP006
FL09259,AP022
FL09260,AP033
FL09261,AP009
FL09262,AP034
FL09263,AP003
FL09264,AP024
FL09265,AP034
FL09266,AP005
FL09267,AP002
FL09268,AP016
FL09269,AP028
FL09270,AP002
FL09271,AP007
FL09272,AP037
FL09273,AP005
FL09274,AP009
FL09275,AP018
FL09276,AP026
FL09277,AP025
FL09278,AP007
FL09279,AP002
FL09280,AP009
FL09281,AP017
FL09282,AP001
FL09283,AP038
FL09284,AP035
FL09285,AP039
FL09286,AP021
FL09287,AP008
FL09288,AP022
FL09289,AP002
FL09290,AP038
FL09291,AP006
FL09292,AP024
FL09293,AP031
FL09294,AP009
FL09295,AP006
FL09296,AP008
FL09297,AP007
FL09298,AP010
FL09299,AP003
FL09300,AP002
FL09301,AP009
FL09302,AP004
FL09303,AP014
FL09304,AP015
FL09305,AP006
FL09306,AP037
FL09307,AP014
FL09308,AP034
FL09309,AP007
FL09310,AP001
FL09311,AP005
FL09312,AP036
FL09313,AP005
FL09314,AP004
FL09315,AP039
FL09316,AP022
FL09317,AP004
FL09318,AP010
FL09319,AP001
FL09320,AP002
FL09321,AP007
FL09322,AP032
FL09323,AP022
FL09324,AP031
FL09325,AP005
FL09326,AP003
FL09327,AP002
FL09328,AP003
FL09329,AP001
FL09330,AP007
FL09331,AP024
FL09332,AP009
FL09333,AP029
FL09334,AP019
FL09335,AP005
FL09336,AP002
FL09337,AP006
FL09338,AP004
FL09339,AP010
FL09340,AP004
FL09341,AP001
FL09342,AP031
FL09343,AP007
FL09344,AP023
FL09345,AP006
FL09346,AP011
FL09347,AP037
FL09348,AP004
FL09349,AP011
FL09350,AP022
FL09351,AP012
FL09352,AP003
FL09353,AP009
FL09354,AP022
FL09355,AP013
FL09356,AP033
FL09357,AP007
FL09358,AP010
FL09359,AP005
FL09360,AP028
FL09361,AP014
FL09362,AP007
FL09363,AP038
FL09364,AP006
FL09365,AP013
FL09366,AP009
FL09367,AP001
FL09368,AP031
FL09369,AP007
FL09370,AP017
FL09371,AP006
FL09372,AP008
FL09373,AP028
FL09374,AP024
FL09375,AP033
FL09376,AP010
FL09377,AP002
FL09378,AP019
FL09379,AP008
FL09380,AP018
FL09381,AP004
FL09382,AP027
FL09383,AP024
FL09384,AP004
FL09385,AP013
FL09386,AP005
FL09387,AP003
FL09388,AP030
FL09389,AP025
FL09390,AP003
FL09391,AP006
FL09392,AP034
FL09393,AP009
FL09394,AP005
FL09395,AP029
FL09396,AP036
FL09397,AP001
FL09398,AP005
FL09399,AP009
FL09400,AP001
FL09401,AP015
FL09402,AP023
FL09403,AP005
FL09404,AP030
FL09405,AP029
FL09406,AP006
FL09407,AP001
FL09408,AP010
FL09409,AP005
FL09410,AP012
FL09411,AP014
FL09412,AP004
FL09413,AP030
FL09414,AP033
FL09415,AP004
FL09416,AP010
FL09417,AP007
FL09418,AP015
FL09419,AP004
FL09420,AP008
FL09421,AP009
FL09422,AP014
FL09423,AP024
FL09424,AP028
FL09425,AP003
FL09426,AP026
FL09427,AP037
FL09428,AP028
FL09429,AP026
FL09430,AP025
FL09431,AP024
FL09432,AP004
FL09433,AP026
FL09434,AP005
FL09435,AP006
FL09436,AP019
FL09437,AP017
FL09438,AP029
FL09439,AP036
FL09440,AP025
FL09441,AP012
FL09442,AP010
FL09443,AP005
FL09444,AP006
FL09445,AP015
FL09446,AP001
FL09447,AP028
FL09448,AP003
FL09449,AP018
FL09450,AP008
FL09451,AP009
FL09452,AP010
FL09453,AP021
FL09454,AP006
FL09455,AP037
FL09456,AP038
FL09457,AP031
FL09458,AP008
FL09459,AP004
FL09460,AP002
FL09461,AP007
FL09462,AP018
FL09463,AP012
FL09464,AP002
FL09465,AP036
FL09466,AP030
FL09467,AP007
FL09468,AP006
FL09469,AP009
FL09470,AP025
FL09471,AP010
FL09472,AP007
FL09473,AP013
FL09474,AP003
FL09475,AP012
FL09476,AP006
FL09477,AP008
FL09478,AP024
FL09479,AP003
FL09480,AP007
FL09481,AP024
FL09482,AP004
FL09483,AP013
FL09484,AP012
FL09485,AP008
FL09486,AP010
FL09487,AP017
FL09488,AP003
FL09489,AP024
FL09490,AP007
FL09491,AP003
FL09492,AP034
FL09493,AP004
FL09494,AP010
FL09495,AP018
FL09496,AP004
FL09497,AP002
FL09498,AP023
FL09499,AP032
FL09500,AP001
FL09501,AP010
FL09502,AP014
FL09503,AP002
FL09504,AP038
FL09505,AP020
FL09506,AP040
FL09507,AP013
FL09508,AP006
FL09509,AP015
FL09510,AP017
FL09511,AP010
FL09512,AP008
FL09513,AP007
FL09514,AP035
FL09515,AP025
FL09516,AP020
FL09517,AP008
FL09518,AP006
FL09519,AP002
FL09520,AP003
FL09521,AP006
FL09522,AP024
FL09523,AP014
FL09524,AP005
FL09525,AP009
FL09526,AP005
FL09527,AP009
FL09528,AP004
FL09529,AP003
FL09530,AP022
FL09531,AP007
FL09532,AP020
FL09533,AP012
FL09534,AP025
FL09535,AP004
FL09536,AP003
FL09537,AP002
FL09538,AP012
FL09539,AP015
FL09540,AP040
FL09541,AP036
FL09542,AP005
FL09543,AP004
FL09544,AP037
FL09545,AP009
FL09546,AP005
FL09547,AP017
FL09548,AP005
FL09549,AP001
FL09550,AP006
FL09551,AP003
FL09552,AP022
FL09553,AP009
FL09554,AP018
FL09555,AP002
FL09556,AP007
FL09557,AP009
FL09558,AP004
FL09559,AP006
FL09560,AP001
FL09561,AP020
FL09562,AP008
FL09563,AP005
FL09564,AP008
FL09565,AP005
FL09566,AP010
FL09567,AP005
FL09568,AP020
FL09569,AP030
FL09570,AP003
FL09571,AP005
FL09572,AP008
FL09573,AP017
FL09574,AP003
FL09575,AP032
FL09576,AP015
FL09577,AP005
FL09578,AP032
FL09579,AP013
FL09580,AP001
FL09581,AP038
FL09582,AP006
FL09583,AP007
FL09584,AP028
FL09585,AP008
FL09586,AP009
FL09587,AP002
FL09588,AP031
FL09589,AP004
FL09590,AP001
FL09591,AP008
FL09592,AP017
FL09593,AP021
FL09594,AP008
FL09595,AP002
FL09596,AP003
FL09597,AP002
FL09598,AP039
FL09599,AP010
FL09600,AP005
FL09601,AP032
FL09602,AP001
FL09603,AP027
FL09604,AP008
FL09605,AP006
FL09606,AP032
FL09607,AP008
FL09608,AP028
FL09609,AP004
FL09610,AP006
FL09611,AP005
FL09612,AP013
FL09613,AP028
FL09614,AP004
FL09615,AP010
FL09616,AP007
FL09617,AP005
FL09618,AP015
FL09619,AP001
FL09620,AP007
FL09621,AP002
FL09622,AP011
FL09623,AP009
FL09624,AP003
FL09625,AP009
FL09626,AP010
FL09627,AP004
FL09628,AP006
FL09629,AP010
FL09630,AP006
FL09631,AP030
FL09632,AP031
FL09633,AP001
FL09634,AP033
FL09635,AP025
FL09636,AP006
FL09637,AP001
FL09638,AP006
FL09639,AP007
FL09640,AP027
FL09641,AP014
FL09642,AP025
FL09643,AP003
FL09644,AP002
FL09645,AP003
FL09646,AP008
FL09647,AP020
FL09648,AP021
FL09649,AP027
FL09650,AP009
FL09651,AP007
FL09652,AP008
FL09653,AP006
FL09654,AP009
FL09655,AP037
FL09656,AP035
FL09657,AP019
FL09658,AP009
FL09659,AP005
FL09660,AP010
FL09661,AP036
FL09662,AP019
FL09663,AP002
FL09664,AP031
FL09665,AP004
FL09666,AP009
FL09667,AP008
FL09668,AP023
FL09669,AP005
FL09670,AP006
FL09671,AP003
FL09672,AP038
FL09673,AP008
FL09674,AP005
FL09675,AP023
FL09676,AP002
FL09677,AP030
FL09678,AP005
FL09679,AP002
FL09680,AP022
FL09681,AP003
FL09682,AP001
FL09683,AP016
FL09684,AP026
FL09685,AP004
FL09686,AP003
FL09687,AP036
FL09688,AP029
FL09689,AP008
FL09690,AP014
FL09691,AP012
FL09692,AP023
FL09693,AP017
FL09694,AP004
FL09695,AP007
FL09696,AP028
FL09697,AP036
FL09698,AP037
FL09699,AP002
FL09700,AP038
FL09701,AP012
FL09702,AP009
FL09703,AP001
FL09704,AP004
FL09705,AP024
FL09706,AP009
FL09707,AP037
FL09708,AP016
FL09709,AP018
FL09710,AP010
FL09711,AP005
FL09712,AP021
FL09713,AP009
FL09714,AP007
FL09715,AP010
FL09716,AP007
FL09717,AP005
FL09718,AP002
FL09719,AP010
FL09720,AP035
FL09721,AP038
FL09722,AP007
FL09723,AP001
FL09724,AP002
FL09725,AP023
FL09726,AP036
FL09727,AP010
FL09728,AP005
FL09729,AP010
FL09730,AP019
FL09731,AP006
FL09732,AP016
FL09733,AP004
FL09734,AP038
FL09735,AP010
FL09736,AP009
FL09737,AP010
FL09738,AP028
FL09739,AP002
FL09740,AP022
FL09741,AP010
FL09742,AP020
FL09743,AP004
FL09744,AP005
FL09745,AP006
FL09746,AP007
FL09747,AP031
FL09748,AP007
FL09749,AP037
FL09750,AP013
FL09751,AP023
FL09752,AP004
FL09753,AP024
FL09754,AP006
FL09755,AP020
FL09756,AP008
FL09757,AP021
FL09758,AP005
FL09759,AP024
FL09760,AP033
FL09761,AP006
FL09762,AP010
FL09763,AP006
FL09764,AP011
FL09765,AP035
FL09766,AP020
FL09767,AP016
FL09768,AP030
FL09769,AP034
FL09770,AP009
FL09771,AP003
FL09772,AP028
FL09773,AP006
FL09774,AP003
FL09775,AP019
FL09776,AP009
FL09777,AP010
FL09778,AP001
FL09779,AP010
FL09780,AP005
FL09781,AP006
FL09782,AP002
FL09783,AP023
FL09784,AP022
FL09785,AP001
FL09786,AP005
FL09787,AP009
FL09788,AP004
FL09789,AP036
FL09790,AP035
FL09791,AP008
FL09792,AP003
FL09793,AP001
FL09794,AP003
FL09795,AP033
FL09796,AP007
FL09797,AP023
FL09798,AP010
FL09799,AP007
FL09800,AP001
FL09801,AP033
FL09802,AP021
FL09803,AP003
FL09804,AP001
FL09805,AP028
FL09806,AP003
FL09807,AP007
FL09808,AP008
FL09809,AP023
FL09810,AP032
FL09811,AP010
FL09812,AP007
FL09813,AP003
FL09814,AP004
FL09815,AP036
FL09816,AP006
FL09817,AP010
FL09818,AP003
FL09819,AP021
FL09820,AP017
FL09821,AP007
FL09822,AP030
FL09823,AP004
FL09824,AP002
FL09825,AP025
FL09826,AP006
FL09827,AP015
FL09828,AP007
FL09829,AP014
FL09830,AP009
FL09831,AP025
FL09832,AP004
FL09833,AP035
FL09834,AP010
FL09835,AP004
FL09836,AP038
FL09837,AP008
FL09838,AP022
FL09839,AP006
FL09840,AP035
FL09841,AP030
FL09842,AP010
FL09843,AP009
FL09844,AP006
FL09845,AP002
FL09846,AP034
FL09847,AP009
FL09848,AP004
FL09849,AP036
FL09850,AP035
FL09851,AP038
FL09852,AP009
FL09853,AP031
FL09854,AP017
FL09855,AP006
FL09856,AP040
FL09857,AP009
FL09858,AP008
FL09859,AP023
FL09860,AP001
FL09861,AP015
FL09862,AP030
FL09863,AP010
FL09864,AP007
FL09865,AP003
FL09866,AP005
FL09867,AP014
FL09868,AP032
FL09869,AP010
FL09870,AP030
FL09871,AP032
FL09872,AP010
FL09873,AP005
FL09874,AP015
FL09875,AP023
FL09876,AP028
FL09877,AP022
FL09878,AP002
FL09879,AP001
FL09880,AP035
FL09881,AP017
FL09882,AP005
FL09883,AP029
FL09884,AP010
FL09885,AP003
FL09886,AP029
FL09887,AP022
FL09888,AP029
FL09889,AP002
FL09890,AP028
FL09891,AP004
FL09892,AP001
FL09893,AP009
FL09894,AP001
FL09895,AP013
FL09896,AP015
FL09897,AP006
FL09898,AP035
FL09899,AP004
FL09900,AP009
FL09901,AP035
FL09902,AP027
FL09903,AP003
FL09904,AP008
FL09905,AP009
FL09906,AP019
FL09907,AP039
FL09908,AP034
FL09909,AP001
FL09910,AP003
FL09911,AP015
FL09912,AP012
FL09913,AP001
FL09914,AP003
FL09915,AP005
FL09916,AP008
FL09917,AP010
FL09918,AP003
FL09919,AP001
FL09920,AP004
FL09921,AP010
FL09922,AP014
FL09923,AP002
FL09924,AP030
FL09925,AP004
FL09926,AP007
FL09927,AP004
FL09928,AP010
FL09929,AP007
FL09930,AP025
FL09931,AP028
FL09932,AP009
FL09933,AP028
FL09934,AP017
FL09935,AP010
FL09936,AP009
